Unnamed: 0,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID,Vehicle Type
9155,SURRENDER,FORD,ESCAPE,2012.0,YELLOW,Hybrid,N,"OWNER TRANSPORTATION, INC",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,822Taxi,Taxi
9156,REVOKED,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,STOLI CAB CO.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3012Taxi,Taxi
9158,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,NBA TAXI INC.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,5494Taxi,Taxi
9166,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION SIX LLC.,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,935Taxi,Taxi
9168,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,DARLING CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,2784Taxi,Taxi
9172,VIOLATION,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,FASS EXPRESS INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2563Taxi,Taxi
9173,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,RIDEWAY CAB CO,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,2597Taxi,Taxi
9174,VIOLATION,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,OMER EXPRESS INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1201Taxi,Taxi
9176,ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,"ZUGO SERVICES, INC",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,3879Taxi,Taxi
9181,VIOLATION,FORD,FUSION,2012.0,GREEN,Hybrid,N,TERRA TAXI THREE CORP.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3690Taxi,Taxi
9187,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,P NINO TRANS INC,CHICAGO,IL,60630.0,Independent1,Owner-Operator,5771Taxi,Taxi
9191,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ANNABELLE CAB CORP,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3467Taxi,Taxi
9195,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,AUSTIN LABEL TRANS CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2858Taxi,Taxi
9198,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,SIRI-LAK INC.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,1822Taxi,Taxi
9201,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,B K L CHILDREN SUCCESSFUL HACKING CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2157Taxi,Taxi
9203,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,GOLD COAST TRANSPORTATION INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,4022Taxi,Taxi
9204,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,JORCRA CAB CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,713Taxi,Taxi
9214,VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,TAZANGI CAB CO,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,3509Taxi,Taxi
9215,ACTIVE,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,JOLLYGLO INTERNATIONAL LIMITED,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,997Taxi,Taxi
9216,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,JOTI CAB COMPANY,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,5001Taxi,Taxi
9220,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SEGEN CAB CO,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,5918Taxi,Taxi
9233,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"ST & MT,  INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,1285Taxi,Taxi
9243,ACTIVE,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,BARBOSA INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3192Taxi,Taxi
9249,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,DON CAB COMPANY,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,3154Taxi,Taxi
9251,VIOLATION,NISSAN,ALTIMA,2011.0,BLUE,Hybrid,N,ANDROS TAXI LLC,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,4287Taxi,Taxi
9255,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,"GREENLINE TAXICAB, INC.",CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2664Taxi,Taxi
9258,ACTIVE,TOYOTA,SIENNA,2023.0,BLUE/WHITE,Hybrid,Y,NAA AYELEY CORP,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,4923Taxi,Taxi
9262,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE/BLUE/STRIPES,Hybrid,N,MANRAJ TAXI INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,2372Taxi,Taxi
9263,SURRENDER,TOYOTA,CAMRY,2019.0,YELLOW,Hybrid,N,RISING STAR CAB INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,6372Taxi,Taxi
9266,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,SOCHI TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6161Taxi,Taxi
9268,ACTIVE,TOYOTA,CAMRY,2020.0,BLUE/WHITE,Hybrid,N,LEE EXPRESS INC,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",2823Taxi,Taxi
9270,VIOLATION,TOYOTA,PRIUS,2010.0,WHITE,Hybrid,N,LAKEVIEW INC.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,503Taxi,Taxi
9276,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,GREG 3 CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,1064Taxi,Taxi
9279,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,HUMIDITY II HACKING CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,4658Taxi,Taxi
9284,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,HONDURAS CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6494Taxi,Taxi
9292,VIOLATION,TOYOTA,CAMRY,2015.0,BLACK,Hybrid,N,4TUNA LLC,CHICAGO,IL,60640.0,Independent1,Owner-Operator,5384Taxi,Taxi
9293,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,C & D CAB CO,CHICAGO,IL,60619.0,EXPIRED AFFILIATION,Owner Manager,2809Taxi,Taxi
9295,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BKF CAB CO.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,4048Taxi,Taxi
9297,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,"MOON EXPRESS 1, INC.",CHICAGO,IL,60659.0,Independent1,Owner-Operator,6718Taxi,Taxi
9299,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"DESIDERATO CAB COMPANY, INC.",CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,2559Taxi,Taxi
9301,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,AZH INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,3308Taxi,Taxi
9308,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP III,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,857Taxi,Taxi
9309,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,CARROLL AVENUE TAXI CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4302Taxi,Taxi
9310,VIOLATION,FORD,FUSION,2011.0,WHITE,Hybrid,N,RAZA CORP,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,3642Taxi,Taxi
9314,ACTIVE,TOYOTA,RAV4,2020.0,BLACK,Hybrid,N,CARREFOUR LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1586Taxi,Taxi
9315,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,MANCHESTER TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3958Taxi,Taxi
9324,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,JENNETH EXPRESS INCORPORATED,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4935Taxi,Taxi
9338,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,CHICAGO MEDALLION TWO LLC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4270Taxi,Taxi
9339,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,SLOBOMIR KAPUR CORP,CHICAGO,IL,60639.0,DIS-AFFILIATED,Owner Manager,6646Taxi,Taxi
9340,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"OLAN CAB CO., INC.",CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,6137Taxi,Taxi
9345,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MERCURY CAB CO,CHICAGO,IL,60659.0,EXPIRED AFFILIATION,Owner Manager,3257Taxi,Taxi
9347,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,SUSU TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,1664Taxi,Taxi
9352,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,AZA EXPRESS INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4929Taxi,Taxi
9354,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,DEFIANCE TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2662Taxi,Taxi
9361,ACTIVE,TOYOTA,SIENNA,2023.0,YELLOW,Hybrid,Y,K ALLIANCE AND FORTUNE COMPANY,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,4704Taxi,Taxi
9362,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"R & A CITY, INC.",CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,6353Taxi,Taxi
9364,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,ENETOCHKA TAXI INC,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2027Taxi,Taxi
9366,FORECLOSURE,TOYOTA,CAMRY,2019.0,WHITE/BLUE/STRIPES,Hybrid,N,"PARAMOUNT TAXI, INC",CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1656Taxi,Taxi
9372,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,MICKY'S CAB CO,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,Owner Manager,5432Taxi,Taxi
9378,ACTIVE,TOYOTA,CAMRY,2017.0,YELLOW,Hybrid,N,YZ TAXI INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,2056Taxi,Taxi
9379,VIOLATION,FORD,ESCAPE,2011.0,WHITE,Hybrid,N,PAULA H CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6797Taxi,Taxi
9380,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,488Taxi,Taxi
9381,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ODYSSEY CAB CO,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5718Taxi,Taxi
9385,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BISMILLAH I INC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner-Operator,5507Taxi,Taxi
9386,ACTIVE,TOYOTA,CAMRY,2016.0,BLUE/WHITE,Hybrid,N,KHAN CAB CO,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner Manager,6638Taxi,Taxi
9389,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,KING CHICAGO INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4543Taxi,Taxi
9393,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,WINTANA CAB CORP.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,131Taxi,Taxi
9395,ACTIVE,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,"LEONARD CAB COMPANY, INC.",CHICAGO,IL,60618.0,Top Cab Association,Owner Manager,942Taxi,Taxi
9403,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,LIFE CAB CORP.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3737Taxi,Taxi
9406,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,TTO TRANSPORTATION LLC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,968Taxi,Taxi
9408,ACTIVE,TOYOTA,SIENNA,2021.0,YELLOW,Hybrid,Y,"FRANCIS KING BOAT, INC.",CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,5838Taxi,Taxi
9413,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,GERANIUM CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2919Taxi,Taxi
9414,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,LIBERTY TRANS INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6608Taxi,Taxi
9418,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,HONDURAS CAB CORP.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1492Taxi,Taxi
9419,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,GEM AND R CAB CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,3010Taxi,Taxi
9420,ACTIVE,FORD,FUSION,2018.0,GRAY,Hybrid,N,BIZMO INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,4755Taxi,Taxi
9425,ACTIVE,TOYOTA,CAMRY,2014.0,CREAM/GREEN,Hybrid,N,PARAMJIT ENTERPRISES INC,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,5982Taxi,Taxi
9426,SURRENDER,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,EBELLE INC.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,530Taxi,Taxi
9428,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,EXCLUSIVE INVESTMENT GROUP L.L.C.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4463Taxi,Taxi
9434,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 25 LLC,CHICAGO,IL,60618.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4653Taxi,Taxi
9435,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,HAMADOU INC,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,5324Taxi,Taxi
9436,SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,HAZARA CAB COMPANY,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,1065Taxi,Taxi
9438,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,MCCAB XVI CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5218Taxi,Taxi
9442,REVOKED,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,GOLD COAST TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,12Taxi,Taxi
9443,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SITARA INC.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1668Taxi,Taxi
9444,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SHAHI INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2313Taxi,Taxi
9445,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ZIVONE TAXI LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4708Taxi,Taxi
9448,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,AZMI 2010 TRANS INC.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,6615Taxi,Taxi
9452,REVOKED,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"LINCOLNSHIRE SERVICE II, CORP.",CHICAGO,IL,60618.0,EXPIRED AFFILIATION,Owner Manager,2107Taxi,Taxi
9454,SURRENDER,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,TAXI MEDALLION GROUPLLC SERIESXXIV,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,1241Taxi,Taxi
9459,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ABRAXAS TRANSPORTATION INC,CHICAGO,IL,60659.0,Independent1,Owner Manager,4159Taxi,Taxi
9460,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"CHICAGO POLO XIV, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,2854Taxi,Taxi
9463,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,M & W CAB INC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,3692Taxi,Taxi
9467,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,LAKE TANA EXPRESS INC.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner-Operator,4185Taxi,Taxi
9469,SURRENDER,TOYOTA,RAV4,2016.0,WHITE,Hybrid,N,ANSONG TRANS INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,222Taxi,Taxi
9471,ACTIVE,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,H. H. JAFFRI INC.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,32Taxi,Taxi
9472,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,MUKI INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4628Taxi,Taxi
9474,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,NEW AMSTERDAM LEASING CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4451Taxi,Taxi
9475,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,EAGLE RIDE INC,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,1906Taxi,Taxi
9480,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MILOS CAB CORP,CHICAGO,IL,60618.0,Top Cab Association,Top Cab Corp.,1933Taxi,Taxi
9496,ACTIVE,TOYOTA,SIENNA,2022.0,RED,Hybrid,Y,CHICAGO SUPER KINGS LLC,CHICAGO,IL,60612.0,INDEPENDENT3,Owner-Operator,6300Taxi,Taxi
9499,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,USMAN CAB CO,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,3616Taxi,Taxi
9500,ACTIVE,TOYOTA,CAMRY,2014.0,YELLOW,Hybrid,N,CHATHA ENTERPRISES INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,4777Taxi,Taxi
9501,SURRENDER,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,ABDELKADER BOUABDALLAOUI,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4856Taxi,Taxi
9511,ACTIVE,TOYOTA,PRIUS,2017.0,YELLOW,Hybrid,N,MUSEG INC,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,6338Taxi,Taxi
9515,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,KAREN TAXI INC,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,6467Taxi,Taxi
9526,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,MCCAB XIX CORP.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,407Taxi,Taxi
9529,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,547Taxi,Taxi
9533,SURRENDER,TOYOTA,CAMRY,2013.0,SILVER,Hybrid,N,GURU 1313 INC,CHICAGO,IL,60612.0,INDEPENDENT4,Owner-Operator,4003Taxi,Taxi
9535,VIOLATION,NISSAN,ALTIMA,2012.0,WHITE,Hybrid,N,AKWEH CAB CORP,CHICAGO,IL,60640.0,DIS-AFFILIATED,Owner-Operator,787Taxi,Taxi
9536,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,DOLAPO CO,CHICAGO,IL,60656.0,Flash Cab Co,Chicago Taxicab Management Inc.,5277Taxi,Taxi
9537,ACTIVE,TOYOTA,CAMRY,2020.0,WHITE,Hybrid,N,MIGHTY ONE INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,3520Taxi,Taxi
9541,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,AUSTIN FAMILY TAXI CORP,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2507Taxi,Taxi
9543,REVOKED,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ELSTON FOURTEEN LLC,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,4043Taxi,Taxi
9544,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,LJUBISA SUSA,CHICAGO,IL,60630.0,Independent1,Owner-Operator,3258Taxi,Taxi
9549,VIOLATION,TOYOTA,RAV4,2018.0,WHITE/BLUE,Hybrid,N,KHYBER EXPRESS INC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,5843Taxi,Taxi
9550,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,KING CHICAGO INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,4583Taxi,Taxi
9558,ACTIVE,HONDA,CRV,2016.0,WHITE,Hybrid,N,JNJJ.RASCON INC,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,234Taxi,Taxi
9559,SURRENDER,TOYOTA,PRIUS,2017.0,WHITE,Hybrid,N,"S & A 19 CAB, INC",CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,3193Taxi,Taxi
9562,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,GDF HOLDINGS LLC,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1149Taxi,Taxi
9563,ACTIVE,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,POPO INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,3267Taxi,Taxi
9564,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC-SERIES XVI,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5303Taxi,Taxi
9565,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,WARREN-ANN TAXICAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4237Taxi,Taxi
9566,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,ARIES TAXI CAB INC,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",6801Taxi,Taxi
9568,ACTIVE,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,CHITOWN CAB INC. # III,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1881Taxi,Taxi
9569,ACTIVE,TOYOTA,PRIUS,2014.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP,LLC-SERIES XIX",CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5668Taxi,Taxi
9570,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,RNBBS TAXI LLC,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1757Taxi,Taxi
9571,VIOLATION,TOYOTA,CAMRY,2011.0,WHITE,Hybrid,N,1488 TAXICAB CO,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner-Operator,1488Taxi,Taxi
9573,SURRENDER,TOYOTA,CAMRY,2017.0,ORANGE,Hybrid,N,U CAB INC,CHICAGO,IL,60641.0,WOLLEY TAXI,Owner Manager,6192Taxi,Taxi
9579,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,SMC CAB CORP.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2478Taxi,Taxi
9584,ACTIVE,TOYOTA,SIENNA,2024.0,WHITE,Hybrid,Y,2 FATIMA INC,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2127Taxi,Taxi
9586,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,"LUCKY SEVEN CHICAGO ONE, INC.",CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5225Taxi,Taxi
9587,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,TRIPS AND TIPS INC,CHICAGO,IL,60641.0,Flash Cab Co,Owner-Operator,4678Taxi,Taxi
9591,ACTIVE,TOYOTA,RAV4,2019.0,BLUE,Hybrid,N,G.C. HEMESON LLC,CHICAGO,IL,60612.0,Independent1,Owner-Operator,1202Taxi,Taxi
9596,SURRENDER,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,RAV TAXI INC,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1834Taxi,Taxi
9607,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,SLSJETS V CAB CORP.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5787Taxi,Taxi
